date,equity,cash,positions,drawdown,returns
2020-05-14,1015261.2382500002,837066.2382500002,5,0.0,0.0022377799376926966
2020-05-15,1013543.0857500002,911100.0857500002,3,-0.0016923255170871458,-0.001692325517087201
2020-05-18,1014871.8767500003,868644.8767500003,5,-0.0003835086826234229,0.0013110355333505463
2020-05-19,1016056.9800000003,853507.9800000003,5,0.0,0.0011677368120546205
2020-05-20,1013733.4927500002,848144.4927500002,5,-0.0022867686514983845,-0.00228676865149835
2020-05-21,1013416.1182500003,910658.1182500003,3,-0.00259912760994963,-0.00031307488829135366
2020-05-22,1010784.8400000002,909821.8400000002,3,-0.005188823170133755,-0.002596444049601132
2020-05-25,1011834.5012500002,926193.5012500002,3,-0.004155749956070499,0.0010384616077145914
2020-05-26,1014552.2412500002,931098.2412500002,3,-0.0014809590206251372,0.002685953084859749
2020-05-27,1014209.61375,926843.61375,3,-0.0018181719001628348,-0.00033771301867913106
2020-05-28,1012091.551,919755.551,3,-0.003902762421847987,-0.0020883875692803144
2020-05-29,1015061.9064999998,846863.9064999998,5,-0.0009793481267167932,0.0029348683891936567
2020-06-01,1020240.6179999999,955236.6179999999,2,0.0,0.005101867646532643
2020-06-02,1021974.1199999999,1021974.1199999999,0,0.0,0.0016991109444339791
2020-06-03,1021890.0724999999,954652.0724999999,2,-8.224034088063408e-05,-8.224034088066823e-05
2020-06-04,1022486.8324999999,995998.8324999999,1,0.0,0.0005839767075337399
2020-06-05,1022413.4537499999,868336.4537499999,4,-7.176498285129026e-05,-7.176498285133004e-05
2020-06-08,1021987.7032499999,870737.7032499999,5,-0.0004881522520731319,-0.0004164171533916905
2020-06-09,1025268.9464999998,876538.9464999998,5,0.0,0.0032106484643261712
2020-06-10,1025097.6154999998,872534.6154999998,5,-0.0001671083480923565,-0.00016710834809230413
2020-06-11,1022705.0259999998,846860.0259999998,5,-0.002500729695122984,-0.002334011379816703
2020-06-12,1022097.8974999998,862809.8974999998,5,-0.0030928948066018497,-0.0005936496688342396
2020-06-15,1021909.6992499998,900314.6992499998,3,-0.003276454691686125,-0.00018412937788081507
2020-06-16,1024915.1142499998,880719.1142499998,5,-0.00034511164237245736,0.0029409790338672526
2020-06-17,1025161.1049999999,870839.1049999999,5,-0.00010518362071544557,0.00024001085219649276
2020-06-18,1024483.3159999999,849041.3159999999,5,-0.0007662677219298481,-0.0006611536437485244
2020-06-19,1028763.6799999998,887050.6799999998,5,0.0,0.004178070968214653
2020-06-22,1028715.2589999997,859706.2589999997,5,-4.7067174844362135e-05,-4.706717484437295e-05
2020-06-23,1027692.5694999998,888759.5694999998,5,-0.001041162825655031,-0.000994142442286794
2020-06-24,1031703.5787499998,897475.5787499998,5,0.0,0.003902927168142778
2020-06-29,1035628.8614999998,922720.8614999998,5,0.0,0.0038046613686808506
2020-06-30,1038190.3367499999,885860.3367499999,5,0.0,0.0024733525157749625
2020-07-01,1041057.3317499999,873582.3317499999,5,0.0,0.0027615311937645437
2020-07-02,1045353.4849999999,916397.4849999999,5,0.0,0.004126721093043129
2020-07-03,1048095.7925,892234.7925,5,0.0,0.0026233303273486275
2020-07-06,1053213.85775,974108.85775,3,0.0,0.004883203698196281
2020-07-07,1055924.40975,1035059.40975,1,0.0,0.0025736007744816547
2020-07-08,1056731.5375,1056731.5375,0,0.0,0.000764380236451867
2020-07-09,1056731.5375,1056731.5375,0,0.0,0.0
2020-07-10,1056731.5375,1056731.5375,0,0.0,0.0
2020-07-13,1056683.55,1018293.55,1,-4.541124996948107e-05,-4.541124996948476e-05
2020-07-14,1057079.55,1018293.55,1,0.0,0.0003747574190966496
2020-07-15,1057669.0274999999,949921.0274999999,4,0.0,0.0005576472461319426
2020-07-16,1052074.009,958957.009,3,-0.005289952106496541,-0.0052899521064965205
2020-07-17,1052277.2815,989781.2814999999,3,-0.005097762967252826,0.00019321121732973623
2020-07-20,1054978.7965,949087.7964999999,5,-0.002543547111669499,0.0025673033595754458
2020-07-21,1055984.1824999999,942102.1824999999,5,-0.001592979425692762,0.0009529916651740411
2020-07-22,1058007.8445,928844.8444999999,5,0.0,0.0019163752957067626
2020-07-23,1057579.1554999999,952381.1554999998,5,-0.00040518508650813043,-0.0004051850865081086
2020-07-24,1050348.5864999997,977414.5864999997,3,-0.0072393206154532895,-0.006836905741189336
2020-07-27,1048562.5864999997,977414.5864999997,3,-0.008927398836502813,-0.0017003878740403655
2020-07-28,1049501.0652499998,979725.0652499998,3,-0.008040374458679299,0.0008950145294928102
2020-07-29,1052828.4637499996,941307.4637499996,5,-0.004895408646471756,0.003170457477532196
2020-07-30,1053640.7424999997,943184.7424999996,5,-0.004127665047761552,0.0007715205068705711
2020-07-31,1052021.2059999995,942518.2059999995,5,-0.00565840653367703,-0.001537086062330384
2020-08-03,1055105.3859999995,920067.3859999995,5,-0.002743324177688,0.0029316709420017517
2020-08-04,1053988.5307499997,929366.5307499997,5,-0.003798945131545483,-0.0010585248306179684
2020-08-05,1057258.0867499998,926123.0867499998,5,-0.0007086504640751803,0.0031020792965115174
2020-08-06,1057519.62725,930216.6272499998,5,-0.00046144955591582765,0.00024737621142634225
2020-08-07,1055214.2384999997,925755.2384999997,5,-0.002640439779839596,-0.0021799961821938885
2020-08-10,1053038.1169999996,926794.1169999997,5,-0.004697250144065705,-0.002062255626017251
2020-08-11,1048984.16425,974665.1642499998,3,-0.00852893510847686,-0.0038497682890615836
2020-08-12,1051718.98275,964032.9827499999,3,-0.005944059661459273,0.002607111330374945
2020-08-13,1054514.81225,970050.8122499998,3,-0.0033015182903966944,0.002658342718783624
2020-08-14,1052578.78775,919688.7877499999,5,-0.00513139555460072,-0.001835938649234481
2020-08-17,1054108.06275,926633.0627499999,5,-0.0036859667631697316,0.0014528841145176052
2020-08-18,1054904.65625,924388.65625,5,-0.0029330484326100764,0.0007557038297589802
2020-08-19,1051881.3995,920772.3995,5,-0.005790547803447626,-0.0028659052096206006
2020-08-20,1051172.94475,969984.94475,3,-0.006460159804608959,-0.0006735120046202914
2020-08-21,1052239.2367500002,922569.23675,5,-0.00545232984801346,0.0010143830330924253
2020-08-24,1051421.73275,918787.7327500001,5,-0.006225012209727453,-0.0007769183769702481
2020-08-25,1049556.5747500001,914392.5747500001,5,-0.007987908401561711,-0.001773938983666845
2020-08-26,1046621.85675,982776.85675,3,-0.010761723373970557,-0.0027961503654047037
2020-08-27,1047709.0472500001,973171.0472500001,3,-0.009734140728291953,0.0010387615096973946
2020-08-28,1046600.6552500001,925467.6552500001,5,-0.01078176245034431,-0.0010579196609108443
2020-08-31,1049134.7245,939226.7245000001,5,-0.008386629689114635,0.0024212379738999257
2020-09-01,1050630.0345,917466.0345000002,5,-0.0069733036842335285,0.001425279294527959
2020-09-02,1050095.8477500002,934753.8477500002,5,-0.007478202350889754,-0.0005084442024866354
2020-09-03,1046723.6797500002,988041.6797500002,3,-0.010665483066746438,-0.003211295432912542
2020-09-04,1046879.2845000003,990974.2845000003,3,-0.010518409724323732,0.0001486588609873607
2020-09-07,1045145.1457500004,987428.1457500004,3,-0.012157470114107002,-0.0016564839668483655
2020-09-08,1047718.0602500003,988298.0602500003,3,-0.00972562188786263,0.0024617772090915757
2020-09-09,1045674.7452500004,988618.7452500004,3,-0.01165690719035071,-0.0019502527230582656
2020-09-10,1046324.7127500004,988889.7127500004,3,-0.011042575733945304,0.0006215771232427336
2020-09-11,1047866.7127500004,988889.7127500004,3,-0.009585119621482615,0.0014737298863440884
2020-09-14,1051061.7315000002,983912.7315000003,3,-0.006565275518616123,0.003049069801649651
2020-09-15,1051686.7315000002,983912.7315000003,3,-0.005974542658506408,0.0005946368146312331
2020-09-16,1051251.1200000003,979866.1200000003,3,-0.006386270702172989,-0.00041420271545933307
2020-09-17,1049511.0695000002,976514.0695000003,3,-0.008030918715933656,-0.0016552186883759257
2020-09-18,1051943.7137500003,953492.7137500003,5,-0.005731650083242408,0.002317883365593243
2020-09-21,1053235.1165000002,899555.1165000002,5,-0.004511051619144828,0.0012276348374156143
2020-09-22,1051129.3232500004,951502.3232500004,3,-0.006501389650140279,-0.00199935723468625
2020-09-23,1050360.5827500005,966176.5827500004,3,-0.007227982088935604,-0.0007313472119899744
2020-09-24,1046484.2302500004,968535.2302500004,3,-0.010891804167525262,-0.0036904969242574914
2020-09-25,1046333.2302500004,968535.2302500004,3,-0.01103452522652777,-0.00014429266646853733
2020-09-28,1046411.2052500003,1000961.2052500003,3,-0.010960825394900503,7.452214815106828e-05
2020-09-29,1047014.9452500005,997430.9452500005,3,-0.010390186903760179,0.0005769624761002845
2020-09-30,1046743.0135000005,969586.0135000005,3,-0.010647209336451592,-0.0002597209822396973
2020-10-09,1047912.2175000005,933744.2175000005,5,-0.009542109779696816,0.0011169924087579552
2020-10-12,1050599.5447500004,927456.5447500005,5,-0.007002121759787709,0.00256445836313568
2020-10-13,1052011.7725000004,907363.7725000004,5,-0.005667322819173542,0.001344211271608886
2020-10-14,1052537.5362500004,895454.5362500005,5,-0.0051703853411263975,0.0004997698350375224
2020-10-15,1053391.0812500003,916892.0812500004,4,-0.004363638014594712,0.0008109401998535049
2020-10-16,1052607.0480000004,927868.0480000003,4,-0.005104684741304367,-0.000744294558740255
2020-10-19,1053846.8817500004,901761.8817500003,5,-0.003932827881787489,0.001177869512042351
2020-10-20,1054890.5747500001,933382.5747500003,4,-0.002946357880241355,0.0009903649363811606
2020-10-21,1053272.7822500002,897503.7822500003,5,-0.004475450985183812,-0.001533611673782742
2020-10-22,1051725.9432500005,889849.9432500004,5,-0.00593748078774232,-0.0014686024608889792
2020-10-23,1048616.4847500003,942257.4847500003,3,-0.008876455688698437,-0.0029565292364962525
2020-10-26,1049392.7235000003,919228.7235000003,3,-0.008142776109633635,0.0007402503787503623
2020-10-27,1091964.5485000005,975137.5485000004,3,0.0,0.04056805812223652
2020-10-28,1089786.6090000004,984127.6090000004,3,-0.0019945148429881413,-0.001994514842988182
2020-10-29,1089299.6090000004,984127.6090000004,3,-0.0024405000177531804,-0.0004468764765304112
2020-10-30,1086586.1827500004,962668.1827500004,3,-0.004925403262759964,-0.002490982487812543
2020-11-02,1085494.9252500003,974053.9252500003,3,-0.005924755761427703,-0.0010042990766164772
2020-11-03,1086589.5552500002,937887.5552500003,5,-0.004922314792530362,0.0010084155849441334
2020-11-04,1085533.1177500002,979259.1177500003,5,-0.005889779809092665,-0.0009722507407655678
2020-11-05,1087721.8402500004,996584.8402500004,5,-0.003885390103395046,0.002016265062955158
2020-11-06,1084199.1512500003,1001323.1512500003,5,-0.0071114005126514885,-0.0032385936088130673
2020-11-09,1088652.6330000004,956791.6330000004,5,-0.003032988117196295,0.004107623350253942
2020-11-10,1087709.1195000005,1002128.1195000004,5,-0.003897039520051783,-0.0008666800330973112
2020-11-11,1085049.1315000004,1009592.1315000004,5,-0.006333005049934668,-0.002445495723362945
2020-11-12,1085085.7007500003,983364.7007500003,5,-0.006299515638533742,3.3702851731209904e-05
2020-11-13,1085334.4705000003,1024738.4705000003,3,-0.00607169711609022,0.00022926276682855296
2020-11-16,1082724.1755000004,974840.1755000004,5,-0.008462154758314605,-0.0024050604407666043
2020-11-17,1079492.9830000005,981568.9830000004,5,-0.011421218314396606,-0.002984317311015783
2020-11-18,1079275.6730000004,944081.6730000003,5,-0.011620226606651669,-0.00020130746880464567
2020-11-19,1080308.4635000003,956281.4635000003,5,-0.010674417055033348,0.0009569292867772639
2020-11-20,1080819.1575000002,947442.1575000003,5,-0.010206733373634144,0.0004727297964002286
2020-11-23,1079245.8097500005,935048.8097500004,5,-0.011647574793038268,-0.0014556993545885577
2020-11-24,1076519.7270000004,916296.7270000003,5,-0.014144068615795424,-0.0025259146020047973
2020-11-25,1074138.0247500003,933448.0247500003,5,-0.016325185441677513,-0.0022124092947533036
2020-11-26,1072545.7347500003,923288.7347500003,5,-0.01778337380702996,-0.0014823886347107296
2020-11-27,1070807.54325,928952.5432500002,5,-0.01937517594235376,-0.0016206222668959658
2020-11-30,1069205.7882500002,928883.7882500002,5,-0.02084203217152363,-0.0014958383605875314
2020-12-01,1071399.51475,921410.5147500002,5,-0.018833059899472003,0.002051734590392096
2020-12-02,1069423.8962500002,924481.8962500002,5,-0.020642293086312834,-0.0018439606074125425
2020-12-03,1068137.6640000003,938518.6640000002,5,-0.02182019968755437,-0.0012027337845265107
2020-12-04,1072201.9937500004,944792.9937500003,5,-0.018098165162181653,0.0038050617321925273
2020-12-07,1076830.5837500002,909163.5837500003,5,-0.013859392020363076,0.004316901131484974
2020-12-08,1075721.4202500004,974160.4202500004,3,-0.014875142487283834,-0.0010300260010606133
2020-12-09,1076859.1627500006,1003907.1627500006,3,-0.01383321992527113,0.0010576553358356833
2020-12-10,1076040.7225000006,1004650.7225000006,3,-0.014582731666402516,-0.0007600253387917144
2020-12-11,1076540.7265000006,966989.7265000006,3,-0.01412483768011258,0.00046467014634754555
2020-12-14,1078873.3262500004,985046.3262500005,3,-0.011988687973417391,0.002166754766058432
2020-12-15,1078589.3272500006,978824.3272500006,3,-0.012248768761195674,-0.0002632366498362959
2020-12-16,1079523.2582500004,990159.2582500005,3,-0.011393492826383706,0.0008658819222522318
2020-12-17,1080791.5120000006,904655.5120000005,5,-0.010232050587492058,0.0011748276290555193
2020-12-18,1077530.7110000006,911217.7110000005,5,-0.013218229034841144,-0.0030170490458107935
2020-12-21,1078724.2610000004,979264.2610000004,3,-0.012125199044408433,0.0011076714452920022
2020-12-22,1076197.5315000005,984294.5315000004,3,-0.014439129019031506,-0.002342331206732662
2020-12-23,1074614.5570000005,958275.5570000004,3,-0.015888786429772997,-0.001470895865923083
2020-12-24,1071331.8520000004,976403.8520000004,3,-0.01889502413639949,-0.0030547743640886305
2020-12-25,1068608.5300000003,898975.5300000004,5,-0.021388989717737367,-0.002541996669767843
2020-12-28,1067994.5280000004,920052.5280000003,5,-0.02195128086614809,-0.0005745808523537344
2020-12-29,1070431.1042500003,993291.1042500003,3,-0.019719911493079178,0.0022814501255570274
2020-12-30,1071230.8937500003,929419.8937500003,4,-0.018987479747837446,0.0007471657884607907
2020-12-31,1072247.8777500005,1002151.8777500003,2,-0.018056145483005156,0.0009493602228367592
2021-01-04,1072431.4342500004,982780.4342500003,2,-0.017888047992796252,0.00017118849457187224
2021-01-05,1070671.8940000003,1027807.8940000003,1,-0.01949940090019339,-0.001640701861029048
2021-01-06,1069032.3280000004,1022256.3280000004,2,-0.021000883711381813,-0.0015313430838970188
2021-01-07,1067409.9292500005,923413.9292500004,5,-0.022486645087269497,-0.0015176330102525393
2021-01-08,1062970.8055000005,953363.8055000004,5,-0.026551908704204607,-0.0041587806412097805
2021-01-11,1059204.2810000004,958746.2810000004,5,-0.030001218945250454,-0.0035433941181746142
2021-01-12,1063142.4777500005,950467.4777500004,5,-0.026394694580141802,0.0037180710280759754
2021-01-13,1060420.9617500002,955600.9617500004,5,-0.028887006261632528,-0.002559878903305668
2021-01-14,1057943.3897500003,958845.3897500003,5,-0.031155918749133423,-0.002336404210561027
2021-01-15,1060168.0297500002,958790.0297500003,5,-0.029118636492071304,0.0021027968240583395
2021-01-18,1061255.5597500005,936462.5597500004,5,-0.0281226975657626,0.001025809088259999
2021-01-19,1061354.6410000003,947606.6410000003,5,-0.02803196087459811,9.336229062784085e-05
2021-01-20,1065033.7317500003,914771.7317500004,5,-0.024662720769638814,0.0034664103852539707
2021-01-21,1069694.9160000004,978764.9160000004,4,-0.02039409844448815,0.00437656020747923
2021-01-22,1069812.3687500004,1002585.3687500004,3,-0.02028653748917941,0.00010980023205031664
2021-01-25,1069103.2040000004,961256.2040000004,5,-0.02093597684229225,-0.0006628870358159622
2021-01-26,1065233.3570000003,1006908.3570000003,3,-0.024479907829169034,-0.0036197132190056713
2021-01-27,1065398.8445000004,998663.8445000004,3,-0.024328357579458663,0.00015535328377813684
2021-01-28,1065169.8445000004,998663.8445000004,3,-0.02453807134746933,-0.00021494297762958414
2021-01-29,1062129.8440000003,1006355.8440000003,3,-0.027322044970217466,-0.0028540054111531044
2021-02-01,1064121.0950000002,1017626.0950000003,3,-0.025498495842422746,0.0018747717251790252
2021-02-02,1064633.3632500004,1003005.3632500003,3,-0.025029370493340777,0.00048140033348387234
2021-02-03,1064529.7242500004,1003154.7242500003,3,-0.025124281083746237,-9.734712773190601e-05
2021-02-04,1064093.3967500003,1008298.3967500003,3,-0.025523861363709998,-0.00040987817442816876
2021-02-05,1062783.3967500003,1008298.3967500003,3,-0.026723534010408563,-0.0012310949433583795
2021-02-08,1063787.4345000004,973063.4345000004,5,-0.02580405567076892,0.0009447247229026345
2021-02-09,1066745.5180000004,981650.5180000005,5,-0.023095100051226707,0.002780709194398767
2021-02-10,1065124.6900000004,956463.6900000005,5,-0.024579422964664203,-0.0015194139301740739
2021-02-18,1063592.3700000006,993279.3700000005,5,-0.025982691964655764,-0.001438629687571913
2021-02-19,1067243.6295000003,990411.6295000004,5,-0.022638939179810028,0.003432950069019114
2021-02-22,1066472.8380000005,969072.8380000003,5,-0.023344815117869216,-0.0007222263770840787
2021-02-23,1069873.0092500001,985293.0092500002,5,-0.020231004092895577,0.0031882398958946734
2021-02-24,1067469.5612500003,1018966.5612500003,3,-0.022432035255767487,-0.0022464797029366768
2021-02-25,1066685.7115000002,1003020.7115000003,3,-0.023149869686451895,-0.0007343064181447589
2021-02-26,1065774.9135000003,997651.9135000003,3,-0.023983960867572277,-0.0008538578797677721
2021-03-01,1066300.1785000004,980809.1785000003,3,-0.02350293334637512,0.000492847967564991
2021-03-02,1066144.1785000004,980809.1785000003,3,-0.023645795127203346,-0.00014630026623407844
2021-03-03,1066487.0985000003,930282.0985000002,5,-0.02333175562796229,0.0003216450522502967
2021-03-04,1064582.0945000001,988375.0945000002,3,-0.02507632142235281,-0.0017862419551811781
2021-03-05,1064948.9345000002,1009549.9345000002,3,-0.024740376450051282,0.0003445859195785328
2021-03-08,1063622.1300000004,1005371.1300000002,3,-0.025955438332621046,-0.001245885560346438
2021-03-09,1061843.8157500003,1004809.8157500003,3,-0.02758398410587245,-0.0016719417543522574
2021-03-10,1060870.4212500001,964313.4212500002,3,-0.028475399950221327,-0.0009167021416540688
2021-03-11,1061114.4212500001,964313.4212500002,3,-0.02825194947251564,0.00022999981440952055
2021-03-12,1060408.1400000001,1000058.1400000002,3,-0.02889874817213478,-0.0006656032901409814
2021-03-15,1061616.8625000003,954318.8625000002,3,-0.02779182349984525,0.0011398653541081494
2021-03-16,1061964.8290000001,997451.8290000001,3,-0.02747316251357252,0.00032777032118769256
2021-03-17,1062482.8290000001,997451.8290000001,3,-0.0269987881387711,0.00048777509937658614
2021-03-18,1062470.469,995480.4690000002,3,-0.027010107187559893,-1.163312917884518e-05
2021-03-19,1063090.34975,998905.3497500002,3,-0.026442432393674394,0.0005834333923495638
2021-03-22,1061527.34975,998905.3497500002,3,-0.02787379754389566,-0.0014702419228690422
2021-03-23,1059901.56575,991429.5657500002,3,-0.029362659066216396,-0.0015315516838854126
2021-03-24,1059665.9057500004,986696.9057500003,3,-0.02957847193333136,-0.00022234140189514306
2021-03-25,1060915.5192500004,978070.5192500002,3,-0.02843410007463271,0.0011792523409683842
2021-03-26,1061617.5722500002,940075.5722500003,5,-0.027791173524531584,0.0006617426055715026
2021-03-29,1062021.7497500004,924443.7497500003,5,-0.027421035592347404,0.0003807185473989616
2021-03-30,1061176.7115000002,953767.7115000002,5,-0.028194905267110215,-0.0007956882711669389
2021-03-31,1059967.3252500002,970950.3252500002,5,-0.029302437788803596,-0.0011396652761918036
2021-04-01,1063229.4062500002,963335.4062500002,5,-0.026315087142227175,0.0030775297712413163
2021-04-02,1061949.1342500001,979362.1342500002,5,-0.027487535461871604,-0.0012041352435083752
2021-04-06,1065372.3887500004,936872.3887500003,5,-0.024352585243292903,0.0032235578801218523
2021-04-07,1066332.4440000004,924700.4440000004,5,-0.023473385225930822,0.0009011452334768411
2021-04-08,1066678.2030000002,941978.2030000003,5,-0.023156745825434897,0.0003242506611753626
2021-04-09,1067217.9375000005,1017924.9375000003,3,-0.02266246741617548,0.0005059956212494221
2021-04-12,1068618.9112500004,994485.9112500004,3,-0.02137948276990252,0.0013127344479251235
2021-04-13,1067610.9112500004,994485.9112500004,3,-0.02230258966140798,-0.0009432735930350322
2021-04-14,1067519.2750000004,1008911.2750000004,3,-0.02238650836566066,-8.583300248654613e-05
2021-04-15,1066092.2710000004,1009841.2710000004,3,-0.023693331011102943,-0.0013367477603624112
2021-04-16,1066736.9985000005,1013513.9985000005,3,-0.0231029020444431,0.0006047576908096985
2021-04-19,1067026.6520000005,955361.6520000005,5,-0.022837642974999954,0.0002715322524740049
2021-04-20,1066681.0570000005,956854.0570000005,5,-0.023154132187469995,-0.00032388600542654356
2021-04-21,1064435.0790000004,949263.0790000004,5,-0.02521095537196381,-0.002105575968806339
2021-04-22,1064049.4847500003,936067.4847500003,5,-0.02556407512345186,-0.0003622524826618623
2021-04-23,1064078.7435000003,933854.7435000003,5,-0.025537280526465877,2.749754632591639e-05
2021-04-26,1063773.1127500003,1025284.1127500004,3,-0.025817171252240673,-0.0002872256887631597
2021-04-27,1063331.7932500006,994288.7932500005,3,-0.02622132310919059,-0.00041486243138710854
2021-04-28,1062967.6825000006,953546.6825000005,5,-0.026554768687163024,-0.000342424398773189
2021-04-29,1063289.7735000006,955955.7735000005,5,-0.02625980398300439,0.00030301109366037693
2021-04-30,1062494.1220000004,1021874.1220000004,3,-0.026988446227931773,-0.000748292252808147
2021-05-06,1063122.3302500006,1001152.3302500005,3,-0.0264131452707138,0.00059125809450844
2021-05-07,1061295.3112500003,966828.3112500004,3,-0.028086293911400023,-0.0017185407060076319
2021-05-10,1061947.0695000004,1001494.0695000004,3,-0.027489426319960823,0.0006141158291113058
2021-05-11,1062449.0695000004,1001494.0695000004,3,-0.027029704435500762,0.0004727165923970045
2021-05-12,1068173.4695000006,935088.4695000005,5,-0.0217874097036218,0.0053879288563865035
2021-05-13,1062246.4285000004,996745.4285000005,3,-0.027215279141454746,-0.005548762601990664
2021-05-14,1063939.1335000005,947648.1335000005,5,-0.025665132662500558,0.00159351441867428
2021-05-17,1063717.3135000006,937066.3135000005,5,-0.025868271125470386,-0.00020848937031769932
2021-05-18,1063863.3560000006,928628.3560000006,5,-0.025734528230428055,0.0001372944654998154
2021-05-19,1060151.0910000005,918642.0910000006,5,-0.029134148671494168,-0.003489418992639992
2021-05-20,1056869.8070000005,943786.8070000006,5,-0.03213908505382214,-0.0030951097705373964
2021-05-21,1058510.5785000008,938240.5785000006,5,-0.030636498269064203,0.0015524821403098965
2021-05-24,1060081.2847500006,941628.2847500006,5,-0.02919807588423729,0.0014838833752852665
2021-05-25,1061407.8510000007,939886.8510000006,5,-0.027983232186406245,0.0012513816337329509
2021-05-26,1062119.8472500006,952318.8472500007,5,-0.02733119980039344,0.0006708036400231432
2021-05-27,1064998.4272500006,956503.4272500006,5,-0.02469505194746699,0.0027102214570731142
2021-05-28,1064892.6172500006,964533.6172500006,5,-0.024791950697655725,-9.93522593956131e-05
2021-05-31,1068787.2722500006,971931.2722500006,5,-0.021225301024504706,0.0036573218152808895
2021-06-01,1069443.7965000006,958878.7965000006,5,-0.020624068822505233,0.0006142702734641681
2021-06-02,1065268.7965000006,958878.7965000006,5,-0.024447453020952952,-0.003903898469151623
2021-06-03,1063903.2577500008,960354.2577500007,5,-0.02569798698002299,-0.0012818724762110323
2021-06-04,1056569.2872500008,965456.2872500008,5,-0.03241429522471327,-0.00689345619216386
2021-06-07,1057998.0792500009,935704.0792500008,5,-0.031105835163475183,0.0013522937087437903
2021-06-08,1062669.7192500005,942957.7192500007,5,-0.026827637664832062,0.004415546768583356
2021-06-09,1062998.8517500008,952564.8517500007,5,-0.02652622449125201,0.00030972229097914195
2021-06-10,1063665.8277500006,933822.8277500008,5,-0.02591542077888241,0.0006274475263090551
2021-06-11,1062220.1340000008,919913.1340000008,5,-0.02723935913565944,-0.0013591616015886654
2021-06-15,1059365.9555000006,944681.9555000007,3,-0.029853160567144422,-0.0026869934099744697
2021-06-16,1057810.5365000009,956626.5365000007,3,-0.031277583184285605,-0.001468254659236834
2021-06-17,1059287.6287500006,950180.6287500007,3,-0.02992489068888473,0.0013963674959101002
2021-06-18,1059905.0985000008,956849.0985000007,3,-0.029359423842137404,0.0005829103760315313
2021-06-21,1050951.4637500006,930061.4637500006,3,-0.03755898926053816,-0.008447581545434124
2021-06-22,1051778.1837500005,879726.1837500005,5,-0.03680189508460029,0.0007866395628302048
2021-06-23,1054488.0347500006,886175.0347500006,5,-0.03432026598434931,0.0025764472413170036
2021-06-24,1052359.3247500006,888430.3247500006,5,-0.036269697404008594,-0.0020187142289429527
2021-06-25,1049421.8200000005,916379.8200000005,5,-0.03895980740257517,-0.002791351471796877
2021-06-28,1050888.0402500005,905996.0402500005,5,-0.03761707127436101,0.0013971695862013966
2021-06-29,1052565.8680000007,952041.8680000006,3,-0.036080549093027416,0.001596580878017173
2021-06-30,1051722.9310000006,911113.9310000006,5,-0.03685249448370705,-0.0008008401427663792
2021-07-01,1053385.6077500004,914638.6077500004,5,-0.035329847294946364,0.0015809075765029768
2021-07-02,1054407.0882500005,961069.0882500005,3,-0.03439439522243792,0.0009697118438725116
2021-07-05,1055293.2862500004,962347.2862500005,3,-0.033582832245217464,0.0008404704500524218
2021-07-06,1053317.2862500004,962347.2862500005,3,-0.035392414802375,-0.0018724652433085298
2021-07-07,1058901.2862500004,962347.2862500005,3,-0.030278695673241564,0.005301346586535249
2021-07-08,1054175.1827500004,958255.1827500004,3,-0.03460676979111662,-0.0044632144293044185
