code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
603348.SH,2023-08-04,2023-08-09,50.04,48.12,500,-1014.1350000000009,-3.836930455635495,调仓换股
600738.SH,2023-08-08,2023-08-09,5.58,5.51,9100,-749.8172500000026,-1.2544802867383564,调仓换股
300601.SZ,2023-08-08,2023-08-09,28.0,29.44,1400,1923.264000000002,5.142857142857148,调仓换股
002470.SZ,2023-08-04,2023-08-10,2.31,2.3,13100,-198.792500000003,-0.4329004329004429,第5天未盈利 (-0.4%)
605128.SH,2023-08-08,2023-08-10,45.33,43.42,800,-1606.1559999999974,-4.213545113611287,调仓换股
300844.SZ,2023-08-09,2023-08-10,46.47,48.32,400,696.3440000000006,3.981063051431034,调仓换股
300375.SZ,2023-08-10,2023-08-11,4.32,4.24,6200,-555.1480000000005,-1.8518518518518534,调仓换股
002158.SZ,2023-08-10,2023-08-11,24.5,24.15,2300,-929.9762500000032,-1.4285714285714344,调仓换股
603002.SH,2023-08-10,2023-08-11,5.58,5.48,7300,-820.0089999999974,-1.7921146953404954,调仓换股
920405.BJ,2023-08-10,2023-08-14,9.8,9.7,5400,-657.8550000000077,-1.0204081632653206,调仓换股
600307.SH,2023-08-10,2023-08-14,1.7,1.7,26000,-99.45,0.0,调仓换股
600215.SH,2023-08-11,2023-08-14,9.61,9.75,4000,472.2500000000023,1.456815816857446,调仓换股
002853.SZ,2023-08-14,2023-08-15,18.05,17.9,2200,-418.6050000000047,-0.8310249307479343,调仓换股
600239.SH,2023-08-14,2023-08-16,2.81,2.94,8300,1024.095499999999,4.62633451957295,调仓换股
002984.SZ,2023-08-16,2023-08-17,33.18,34.5,1300,1615.0875000000005,3.9783001808318272,调仓换股
300740.SZ,2023-08-14,2023-08-18,20.27,19.98,1900,-636.4144999999984,-1.4306857424765622,第5天未盈利 (-1.4%)
000700.SZ,2023-08-15,2023-08-18,6.9,6.65,4700,-1245.3237500000002,-3.6231884057971016,调仓换股
002310.SZ,2023-08-17,2023-08-18,2.35,2.47,9100,1041.4267500000008,5.106382978723409,调仓换股
603383.SH,2023-08-18,2023-08-23,65.68,62.55,400,-1308.295000000004,-4.765529841656531,调仓换股
600684.SH,2023-08-18,2023-08-24,4.07,4.08,7800,6.395999999998335,0.24570024570024046,调仓换股
300740.SZ,2023-08-18,2023-08-24,19.98,19.24,2000,-1566.580000000004,-3.703703703703714,第5天未盈利 (-3.7%)
000752.SZ,2023-08-24,2023-08-25,8.23,7.82,3700,-1582.1015000000004,-4.981773997569868,调仓换股
002515.SZ,2023-08-25,2023-08-29,4.9,5.05,12100,1677.5137499999937,3.061224489795907,调仓换股
600280.SH,2023-08-23,2023-08-30,4.21,4.37,4100,615.1660000000005,3.8004750593824266,调仓换股
603665.SH,2023-08-29,2023-08-30,27.27,27.39,1600,93.39600000000162,0.44004400440044367,调仓换股
920504.BJ,2023-08-24,2023-08-31,10.02,10.43,1400,539.7960000000003,4.09181636726547,调仓换股
601995.SH,2023-08-31,2023-09-05,39.0,38.4,800,-549.1200000000011,-1.538461538461542,调仓换股
300377.SZ,2023-08-31,2023-09-05,9.15,8.88,2700,-782.9459999999989,-2.950819672131143,调仓换股
605069.SH,2023-09-04,2023-09-05,12.25,13.48,1700,2039.439000000001,10.040816326530615,调仓换股
601059.SH,2023-08-31,2023-09-06,19.33,18.17,900,-1081.705999999997,-6.001034661148457,第5天未盈利 (-6.0%)
600684.SH,2023-09-05,2023-09-06,4.1,4.18,5200,367.09400000000034,1.9512195121951237,调仓换股
601059.SH,2023-09-06,2023-09-07,18.17,18.71,1100,547.692749999999,2.9719317556411617,调仓换股
603106.SH,2023-09-06,2023-09-07,7.75,7.94,2500,430.3000000000009,2.4516129032258114,调仓换股
301299.SZ,2023-09-04,2023-09-08,83.2,76.93,100,-647.3859999999995,-7.536057692307688,第5天未盈利 (-7.5%)
300561.SZ,2023-09-05,2023-09-08,13.6,13.19,1300,-572.2940000000003,-3.0147058823529425,调仓换股
301148.SZ,2023-09-05,2023-09-11,27.81,26.01,500,-931.0099999999986,-6.472491909385103,第5天未盈利 (-6.5%)
301281.SZ,2023-09-08,2023-09-12,39.69,41.23,400,578.0159999999997,3.880070546737212,调仓换股
301148.SZ,2023-09-11,2023-09-12,26.01,26.08,600,5.703999999998045,0.26912725874662335,调仓换股
301136.SZ,2023-09-11,2023-09-12,15.49,15.57,1400,62.954500000000095,0.5164622336991612,调仓换股
000897.SZ,2023-09-08,2023-09-13,2.56,2.48,11400,-975.6120000000009,-3.1250000000000027,调仓换股
600684.SH,2023-09-11,2023-09-13,4.0,3.91,5700,-563.1457499999992,-2.2499999999999964,调仓换股
605069.SH,2023-09-12,2023-09-13,10.81,11.55,1400,998.6600000000003,6.845513413506015,调仓换股
301061.SZ,2023-09-12,2023-09-14,41.46,41.95,800,316.4900000000016,1.1818620356970622,调仓换股
920504.BJ,2023-09-12,2023-09-14,10.03,9.91,1900,-270.65799999999854,-1.1964107676969016,调仓换股
920419.BJ,2023-09-13,2023-09-15,8.02,7.96,4900,-381.7589999999981,-0.748129675810469,调仓换股
000560.SZ,2023-09-14,2023-09-15,2.92,2.91,9600,-158.85599999999795,-0.34246575342465024,调仓换股
920879.BJ,2023-09-15,2023-09-18,7.06,7.18,8000,830.7600000000009,1.6997167138810214,调仓换股
002209.SZ,2023-09-15,2023-09-18,9.62,9.8,5600,884.5200000000084,1.8711018711018867,调仓换股
301218.SZ,2023-09-18,2023-09-19,41.79,40.54,300,-404.32399999999996,-2.9911462072266093,调仓换股
002833.SZ,2023-09-14,2023-09-20,19.09,18.8,2400,-797.5199999999979,-1.5191199580932382,第5天未盈利 (-1.5%)
300762.SZ,2023-09-18,2023-09-20,15.13,14.87,1900,-557.569250000003,-1.7184401850627993,调仓换股
920429.BJ,2023-09-19,2023-09-21,7.47,7.34,6000,-879.0899999999992,-1.7402945113788475,调仓换股
