code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
002625.SZ,2021-02-01,2021-02-05,22.375,25.2,300,827.3799999999999,12.625698324022345,分批止盈(浮盈10.0%达10%)
002056.SZ,2021-02-01,2021-02-08,15.68,13.62,1800,-3763.161000000001,-13.137755102040819,硬止损(ATR=0.88)
601766.SH,2021-02-02,2021-02-22,6.22953488372093,7.01,1290,983.7141999999996,12.528465300332245,分批止盈(浮盈10.1%达10%)
002920.SZ,2021-02-08,2021-02-23,111.16,96.6,200,-2955.640000000001,-13.098236775818641,硬止损(ATR=7.02)
603087.SH,2021-02-03,2021-02-26,155.18,141.0,100,-1451.2000000000005,-9.137775486531774,第12天亏损(-7.8%)
002497.SZ,2021-02-04,2021-02-26,22.04,18.1,800,-3185.959999999998,-17.876588021778574,硬止损(ATR=1.67)
002158.SZ,2021-02-23,2021-02-26,20.854545454545455,22.05,330,374.94699999999995,5.73234524847428,分批止盈(浮盈11.7%达10%)
002625.SZ,2021-02-01,2021-03-01,22.375,21.9,700,-368.160000000001,-2.1229050279329673,第15天亏损(-1.8%)
002158.SZ,2021-02-23,2021-03-03,20.854545454545455,22.01,770,850.8046000000004,5.540540540540544,放量阴线
300054.SZ,2021-02-09,2021-03-04,19.9,19.25,700,-486.949999999999,-3.266331658291451,第12天亏损(-3.1%)
601766.SH,2021-02-02,2021-03-16,6.22953488372093,6.7,3010,1370.7242500000002,7.552170829133536,持仓超25天(7.2%)
002739.SZ,2021-02-26,2021-03-16,19.27230769230769,19.45,1300,174.1087499999999,0.9220084617226785,第12天亏损(-0.4%)
920522.BJ,2021-03-01,2021-03-17,2.9950393700787403,2.96,12700,-529.5820000000026,-1.16991350527119,第12天亏损(-0.5%)
600595.SH,2021-03-03,2021-03-22,2.8101526717557253,3.12,3930,1188.1768000000002,11.025996251324262,分批止盈(浮盈11.4%达10%)
300607.SZ,2021-03-04,2021-03-22,40.93857142857143,35.99,700,-3520.684249999999,-12.08779704784171,硬止损(ATR=1.74)
300253.SZ,2021-03-04,2021-03-22,18.22,15.76,1600,-3992.7359999999985,-13.501646542261248,硬止损(ATR=0.90)
600595.SH,2021-03-03,2021-03-24,2.8101526717557253,3.16,9170,3142.9013000000014,12.449406459674574,放量阴线
600869.SH,2021-03-22,2021-04-08,3.785,3.66,7800,-1039.233,-3.302509907529722,第12天亏损(-3.3%)
002979.SZ,2021-03-24,2021-04-08,41.898,42.07,500,38.67124999999852,0.4105207885817868,放量阴线
600105.SH,2021-03-22,2021-04-09,3.25012987012987,3.18,7700,-595.0934999999993,-2.1577559338288155,第13天亏损(-1.5%)
300503.SZ,2021-03-29,2021-04-15,12.015,11.48,2000,-1121.6600000000003,-4.452767374115689,第12天亏损(-4.7%)
002965.SZ,2021-04-08,2021-04-16,35.59,30.64,1200,-6022.728000000004,-13.908401236302339,硬止损(ATR=1.30)
000683.SZ,2021-03-29,2021-04-19,2.605,2.86,3120,772.7535999999998,9.788867562380034,分批止盈(浮盈10.2%达10%)
603516.SH,2021-04-09,2021-04-19,37.795,26.82,800,-8828.276000000002,-29.038232570445828,硬止损(ATR=2.22)
601179.SH,2021-04-08,2021-04-26,4.36,4.1,9600,-2584.5600000000068,-5.963302752293593,硬止损(ATR=0.11)
600850.SH,2021-04-20,2021-04-26,28.0,26.35,800,-1367.4299999999987,-5.892857142857138,放量阴线
603778.SH,2021-04-20,2021-04-30,4.896341463414634,4.23,4100,-2771.6859999999983,-13.608966376089656,硬止损(ATR=0.29)
000683.SZ,2021-03-29,2021-05-06,2.605,3.06,7280,3262.2772000000004,17.466410748560463,放量阴线
000408.SZ,2021-04-26,2021-05-07,11.445,13.46,900,1784.2720000000004,17.605941459152472,分批止盈(浮盈12.0%达10%)
600509.SH,2021-04-19,2021-05-10,6.041904761904762,5.9,2100,-327.77999999999963,-2.3486759142496823,第12天亏损(-1.5%)
000408.SZ,2021-04-26,2021-05-11,11.445,14.13,630,1668.7462000000003,23.460026212319793,分批止盈(浮盈23.5%达20%)
000948.SZ,2021-04-30,2021-05-12,10.111739130434783,13.23,690,2128.3425999999995,30.838027260609707,分批止盈(浮盈19.7%达10%)
300679.SZ,2021-04-26,2021-05-13,45.69,42.0,800,-3027.599999999998,-8.076165462902162,硬止损(ATR=1.82)
000948.SZ,2021-04-30,2021-05-13,10.111739130434783,13.73,483,1729.3568200000002,35.782775078471,分批止盈(浮盈31.6%达20%)
000948.SZ,2021-04-30,2021-05-17,10.111739130434783,13.11,1127,3344.490059999999,29.65128778432299,放量阴线
300149.SZ,2021-05-13,2021-05-17,14.32,16.39,360,728.3992000000001,14.455307262569834,分批止盈(浮盈14.5%达10%)
000408.SZ,2021-04-26,2021-05-18,11.445,14.58,1470,4560.22665,27.391874180865006,放量阴线
688617.SH,2021-05-17,2021-05-21,280.25,323.0,30,1258.12,15.254237288135593,分批止盈(浮盈14.7%达10%)
300149.SZ,2021-05-13,2021-05-24,14.32,17.68,252,832.8092799999997,23.463687150837984,分批止盈(浮盈21.6%达20%)
688617.SH,2021-05-17,2021-05-25,280.25,343.5,21,1308.8229999999999,22.56913470115968,分批止盈(浮盈22.5%达20%)
002580.SZ,2021-05-13,2021-05-26,5.865,6.32,1620,711.6232000000002,7.7578857630008535,分批止盈(浮盈12.0%达10%)
002580.SZ,2021-05-13,2021-05-27,5.865,6.31,3780,1628.4334499999977,7.5873827791986255,放量阴线
000009.SZ,2021-05-13,2021-05-31,9.83027027027027,9.83,3700,-82.83475000000124,-0.0027493676454449084,第12天亏损(-0.0%)
300086.SZ,2021-05-18,2021-06-02,6.279629629629629,6.8,810,405.4840000000002,8.286641108817463,分批止盈(浮盈11.5%达10%)
300149.SZ,2021-05-13,2021-06-03,14.32,17.41,588,1791.4458399999996,21.57821229050279,移动止盈(锁定20.4%)
300682.SZ,2021-05-17,2021-06-03,16.47,16.64,2200,291.63200000000376,1.0321797207043213,第13天微利(1.6%)
300086.SZ,2021-05-18,2021-06-04,6.279629629629629,6.33,1890,66.27260000000089,0.8021232674727294,第13天微利(0.6%)
600808.SH,2021-05-27,2021-06-08,3.815,3.56,8400,-2209.283999999999,-6.684141546526864,硬止损(ATR=0.16)
002645.SZ,2021-06-03,2021-06-16,14.865,13.49,2000,-2810.705,-9.249915909855364,放量阴线
000948.SZ,2021-06-04,2021-06-16,11.935,12.9,600,558.5199999999999,8.0854629241726,分批止盈(浮盈10.0%达10%)
688617.SH,2021-05-17,2021-06-17,280.25,343.03,34,2106.193959999999,22.40142729705619,浮盈22.1%后跌破BBI
002182.SZ,2021-05-31,2021-06-17,11.62,12.3,4200,2739.7650000000067,5.851979345955263,放量阴线
688617.SH,2021-05-17,2021-06-22,280.25,394.99,15,1704.2503,40.942016057091884,持仓超25天(44.2%)
000948.SZ,2021-06-04,2021-06-22,11.935,14.0,420,850.5399999999998,17.30205278592375,分批止盈(浮盈22.3%达20%)
000948.SZ,2021-06-04,2021-06-23,11.935,14.7,980,2675.887999999999,23.167155425219928,放量阴线
300204.SZ,2021-06-17,2021-06-23,10.3,11.34,270,269.6763999999998,10.097087378640769,分批止盈(浮盈10.9%达10%)
300204.SZ,2021-06-17,2021-06-24,10.3,11.1,441,338.00979999999953,7.766990291262125,浮盈8.3%后跌破BBI
000893.SZ,2021-06-03,2021-06-25,16.205,15.9,1400,-477.0849999999971,-1.882135143474224,第15天亏损(-1.9%)
300149.SZ,2021-06-08,2021-06-25,17.639411764705883,17.83,1700,255.80024999999526,1.0804682028879022,第12天亏损(-0.2%)
002009.SZ,2021-06-23,2021-06-28,10.03,10.88,600,491.9440000000008,8.474576271186455,分批止盈(浮盈11.0%达10%)
300204.SZ,2021-06-17,2021-06-29,10.3,13.3,56,161.5104,29.126213592233007,分批止盈(浮盈23.1%达20%)
002009.SZ,2021-06-23,2021-06-30,10.03,12.72,420,1114.1152000000006,26.819541375872397,分批止盈(浮盈30.1%达20%)
002009.SZ,2021-06-23,2021-07-01,10.03,11.9,980,1804.276000000001,18.64406779661018,移动止盈(锁定20.6%)
603083.SH,2021-06-22,2021-07-02,14.92,13.54,1800,-2538.837000000001,-9.249329758713142,硬止损(ATR=0.73)
300204.SZ,2021-06-17,2021-07-06,10.3,12.27,93,175.9277799999999,19.126213592232997,浮盈17.4%后跌破BBI
300204.SZ,2021-06-17,2021-07-07,10.3,11.47,40,40.882400000000004,11.359223300970871,移动止盈(锁定11.8%)
600577.SH,2021-07-02,2021-07-07,6.29,6.96,630,408.3304,10.651828298887121,分批止盈(浮盈11.9%达10%)
600577.SH,2021-07-02,2021-07-08,6.29,7.54,441,539.5997199999999,19.87281399046105,分批止盈(浮盈20.8%达20%)
000815.SZ,2021-06-23,2021-07-09,5.25,5.06,8800,-1772.1880000000035,-3.6190476190476266,第12天亏损(-3.8%)
600869.SH,2021-06-25,2021-07-12,4.66,5.3,2340,1467.7959999999991,13.733905579399133,分批止盈(浮盈13.1%达10%)
000960.SZ,2021-06-25,2021-07-12,15.78,18.35,600,1514.9800000000012,16.28643852978455,分批止盈(浮盈15.5%达10%)
600869.SH,2021-06-25,2021-07-13,4.66,5.9,1638,2006.7916000000005,26.60944206008584,分批止盈(浮盈24.5%达20%)
000960.SZ,2021-06-25,2021-07-13,15.78,17.12,1400,1822.0720000000022,8.491761723700899,移动止盈(锁定6.2%)
600869.SH,2021-06-25,2021-07-15,4.66,5.4,3822,2781.8427,15.879828326180261,放量阴线
