code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
002187.SZ,2020-07-03,2020-07-08,11.59,16.2,189,860.1664,39.775668679896455,分批止盈(浮盈29.3%达20%)
002685.SZ,2020-06-30,2020-07-09,5.945254237288135,6.5,4130,2230.6987500000023,9.330900590130293,放量阴线
002153.SZ,2020-07-06,2020-07-14,37.5,41.18,150,534.646,9.813333333333333,分批止盈(浮盈10.0%达10%)
002187.SZ,2020-07-03,2020-07-15,11.59,17.5,441,2585.8749999999995,50.99223468507334,移动止盈(锁定60.3%)
603786.SH,2020-07-06,2020-07-20,70.99,80.98,120,1174.3648000000012,14.072404564023117,分批止盈(浮盈12.8%达10%)
002153.SZ,2020-07-06,2020-07-20,37.5,37.45,350,-48.71499999999901,-0.13333333333332575,第10天亏损(-0.5%)
603786.SH,2020-07-06,2020-07-21,70.99,77.5,280,1773.9750000000015,9.170305676855902,放量阴线
920419.BJ,2020-07-02,2020-07-22,6.8,7.58,4400,3356.958000000001,11.470588235294121,第14天亏损(-1.5%)
920592.BJ,2020-07-15,2020-07-24,17.98095238095238,17.3,2100,-1511.7424999999985,-3.7870762711864367,第7天亏损(-3.8%)
920876.BJ,2020-07-09,2020-07-30,1.9952475247524752,1.99,10100,-98.22275000000005,-0.26300119094878943,第15天亏损(-0.3%)
600645.SH,2020-07-21,2020-07-30,26.315714285714286,26.23,700,-101.7219999999998,-0.3257152163291884,第7天亏损(-0.3%)
603690.SH,2020-07-21,2020-07-30,46.78666666666667,46.82,300,-23.09200000000057,0.07124536905100763,第7天亏损(-0.6%)
688116.SH,2020-07-22,2020-07-31,54.85333333333333,49.55,300,-1625.7300000000005,-9.66820612542538,第7天亏损(-9.0%)
000881.SZ,2020-07-31,2020-08-04,9.0,10.29,480,604.3215999999995,14.333333333333323,分批止盈(浮盈12.8%达10%)
000969.SZ,2020-07-24,2020-08-05,7.041555555555555,7.8,1350,997.8400000000004,10.77097863477136,分批止盈(浮盈10.5%达10%)
920344.BJ,2020-07-30,2020-08-10,36.2,30.0,400,-2509.000000000001,-17.127071823204425,硬止损(ATR=2.44)
603633.SH,2020-07-30,2020-08-10,15.175454545454546,14.18,1100,-1131.1960000000006,-6.559635775474754,第7天亏损(-4.8%)
000881.SZ,2020-07-31,2020-08-14,9.0,10.09,784,833.7388799999999,12.11111111111111,浮盈11.1%后跌破BBI
000881.SZ,2020-07-31,2020-08-17,9.0,10.04,235,234.68119999999982,11.555555555555546,浮盈11.1%后跌破BBI
600774.SH,2020-08-10,2020-08-20,13.478421052631578,13.28,1900,-433.7719999999997,-1.4721387012378453,第8天亏损(-3.0%)
000830.SZ,2020-08-10,2020-08-20,10.626666666666667,10.5,2700,-405.7875000000007,-1.1919698870765394,第8天亏损(-1.4%)
000881.SZ,2020-07-31,2020-08-21,9.0,10.08,70,69.1888,12.000000000000002,浮盈11.7%后跌破BBI
000881.SZ,2020-07-31,2020-08-24,9.0,10.21,21,19.981180000000016,13.444444444444454,浮盈12.2%后跌破BBI
000969.SZ,2020-07-24,2020-08-25,7.041555555555555,7.32,3150,825.2195000000023,3.9543030264777457,移动止盈(锁定3.4%)
000881.SZ,2020-07-31,2020-08-26,9.0,11.74,3,3.149560000000001,30.444444444444446,分批止盈(浮盈27.0%达20%)
000881.SZ,2020-07-31,2020-08-31,9.0,10.33,4,0.23736000000000027,14.777777777777779,浮盈17.1%后跌破BBI
000881.SZ,2020-07-31,2020-09-01,9.0,10.3,2,-2.4411999999999985,14.444444444444452,浮盈15.6%后跌破BBI
000881.SZ,2020-07-31,2020-09-02,9.0,10.36,1,-3.6607200000000004,15.111111111111105,浮盈15.9%后跌破BBI
600463.SH,2020-08-20,2020-09-02,7.83,8.78,1380,1281.7671999999989,12.132822477650054,分批止盈(浮盈12.1%达10%)
600463.SH,2020-08-20,2020-09-03,7.83,9.48,966,1570.5846400000003,21.072796934865906,分批止盈(浮盈20.9%达20%)
603898.SH,2020-08-25,2020-09-03,19.5,18.84,1300,-913.1070000000002,-3.384615384615385,第7天亏损(-3.0%)
600463.SH,2020-08-20,2020-09-04,7.83,8.54,2254,1556.8416799999977,9.067688378033194,放量阴线
920729.BJ,2020-08-20,2020-09-08,47.754,47.41,500,-225.33625000000063,-0.7203585039996675,第13天亏损(-0.6%)
601188.SH,2020-09-02,2020-09-11,2.9348175182481753,2.93,13700,-156.31724999999904,-0.1641505210535455,第7天亏损(-0.5%)
601991.SH,2020-09-03,2020-09-14,2.43989417989418,2.38,18900,-1233.2095,-2.4547859652166366,第7天亏损(-2.5%)
601965.SH,2020-09-14,2020-09-23,12.034545454545455,11.94,1100,-135.26800000000117,-0.7856171627134095,第7天亏损(-0.8%)
002471.SZ,2020-09-21,2020-09-30,2.525045045045045,2.49,11100,-451.18774999999727,-1.3878978164692353,第7天亏损(-1.8%)
601880.SH,2020-09-21,2020-09-30,2.015,1.98,31000,-1223.1050000000046,-1.7369727047146473,第7天亏损(-1.7%)
002538.SZ,2020-09-21,2020-09-30,6.17,5.82,5200,-1888.093999999998,-5.672609400324143,第7天亏损(-5.5%)
002617.SZ,2020-09-30,2020-10-12,7.25,8.03,270,201.2637999999998,10.758620689655164,分批止盈(浮盈10.3%达10%)
300269.SZ,2020-09-30,2020-10-13,4.691578947368421,5.2,570,278.87200000000024,10.836885797621727,分批止盈(浮盈11.3%达10%)
300466.SZ,2020-10-12,2020-10-14,7.29,8.01,360,248.43279999999993,9.876543209876539,分批止盈(浮盈11.0%达10%)
300269.SZ,2020-09-30,2020-10-16,4.691578947368421,5.17,930,430.3153789473685,10.197442225712367,浮盈8.5%后跌破BBI
300269.SZ,2020-09-30,2020-10-19,4.691578947368421,5.2,280,134.44589473684223,10.836885797621727,浮盈10.4%后跌破BBI
002617.SZ,2020-09-30,2020-10-20,7.25,7.91,441,279.08338000000003,9.103448275862071,浮盈10.1%后跌破BBI
300269.SZ,2020-09-30,2020-10-21,4.691578947368421,5.75,36,32.68915789473685,22.56001794929325,分批止盈(浮盈22.8%达20%)
300063.SZ,2020-10-12,2020-10-21,6.77,7.52,390,281.6344,11.078286558345644,分批止盈(浮盈12.3%达10%)
000548.SZ,2020-10-13,2020-10-22,4.44,4.18,7000,-1885.8350000000048,-5.855855855855871,第7天亏损(-5.9%)
002617.SZ,2020-09-30,2020-10-23,7.25,8.07,132,101.10952000000003,11.31034482758621,浮盈9.2%后跌破BBI
300466.SZ,2020-10-12,2020-10-23,7.29,7.92,588,356.1260799999999,8.641975308641973,浮盈8.4%后跌破BBI
300466.SZ,2020-10-12,2020-10-26,7.29,9.52,75,160.82199999999997,30.589849108367623,分批止盈(浮盈30.0%达20%)
300269.SZ,2020-09-30,2020-10-27,4.691578947368421,6.38,84,135.75552842105265,35.98833295938973,放量阴线
300466.SZ,2020-10-12,2020-10-27,7.29,9.39,177,363.37594000000007,28.806584362139926,放量阴线
300063.SZ,2020-10-12,2020-10-27,6.77,8.02,273,331.87108,18.46381093057607,分批止盈(浮盈22.9%达20%)
300063.SZ,2020-10-12,2020-10-29,6.77,7.52,445,322.05719999999997,11.078286558345644,浮盈13.7%后跌破BBI
002617.SZ,2020-09-30,2020-11-02,7.25,6.93,57,-24.030020000000015,-4.413793103448279,第17天亏损(-2.6%)
300063.SZ,2020-10-12,2020-11-02,6.77,7.55,134,97.49660000000003,11.521418020679471,浮盈12.0%后跌破BBI
300063.SZ,2020-10-12,2020-11-03,6.77,7.5,40,23.600000000000016,10.782865583456433,浮盈8.6%后跌破BBI
300063.SZ,2020-10-12,2020-11-04,6.77,7.5,12,3.5800000000000054,10.782865583456433,浮盈11.2%后跌破BBI
300063.SZ,2020-10-12,2020-11-06,6.77,7.9,6,1.6852000000000045,16.691285081240782,移动止盈(锁定9.7%)
920378.BJ,2020-10-22,2020-11-10,2.089952153110048,2.1,20900,111.24749999999857,0.4807692307692274,第13天亏损(-0.5%)
300727.SZ,2020-11-04,2020-11-13,22.966666666666665,28.5,270,1473.6100000000006,24.09288824383165,分批止盈(浮盈28.5%达10%)
300727.SZ,2020-11-04,2020-11-16,22.966666666666665,34.04,189,2074.9928800000002,48.21480406386067,分批止盈(浮盈54.2%达20%)
920556.BJ,2020-11-04,2020-11-16,9.01,9.05,5200,102.11500000000478,0.44395116537181933,放量阴线
300727.SZ,2020-11-04,2020-11-17,22.966666666666665,33.5,441,4610.653,45.86357039187229,放量阴线
300591.SZ,2020-11-06,2020-11-17,10.2,8.95,1400,-1780.06,-12.254901960784315,硬止损(ATR=0.83)
920167.BJ,2020-11-06,2020-11-17,27.26,26.48,800,-671.6640000000009,-2.8613352898019118,第7天亏损(-3.0%)
300419.SZ,2020-11-10,2020-11-17,11.275,9.69,1200,-1930.2560000000008,-14.057649667405773,硬止损(ATR=1.02)
300720.SZ,2020-11-17,2020-11-19,24.71,33.06,240,1983.1312000000003,33.791987049777426,分批止盈(浮盈21.9%达10%)
300419.SZ,2020-11-17,2020-11-20,9.812666666666667,10.5,450,294.84999999999985,7.0045519396698115,分批止盈(浮盈10.4%达10%)
300720.SZ,2020-11-17,2020-11-20,24.71,29.38,168,769.6883199999997,18.899231080534186,分批止盈(浮盈23.3%达20%)
000985.SZ,2020-11-17,2020-11-24,16.33,14.88,1400,-2076.8719999999967,-8.879363135333728,硬止损(ATR=0.95)
300720.SZ,2020-11-17,2020-11-24,24.71,27.0,274,607.6639999999998,9.267503035208415,浮盈9.1%后跌破BBI
300720.SZ,2020-11-17,2020-11-25,24.71,25.94,118,134.01816000000002,4.977741804937274,移动止盈(锁定5.2%)
300444.SZ,2020-11-17,2020-11-25,6.03,7.01,780,748.4643999999996,16.25207296849087,分批止盈(浮盈21.7%达10%)
300160.SZ,2020-11-17,2020-11-26,9.29,9.29,2200,-45.98549999999999,0.0,第7天亏损(-0.9%)
300444.SZ,2020-11-17,2020-12-01,6.03,6.69,1274,818.7938800000002,10.945273631840797,浮盈10.3%后跌破BBI
002970.SZ,2020-11-25,2020-12-01,63.64,57.67,400,-2439.903,-9.380892520427404,硬止损(ATR=3.27)
300444.SZ,2020-11-17,2020-12-04,6.03,6.56,382,192.44815999999975,8.78938640132669,浮盈8.5%后跌破BBI
300444.SZ,2020-11-17,2020-12-07,6.03,6.28,164,33.940160000000006,4.1459369817578775,移动止盈(锁定4.5%)
603533.SH,2020-11-26,2020-12-07,40.082,38.88,500,-644.8799999999992,-2.9988523526770074,第7天亏损(-4.0%)
002172.SZ,2020-12-01,2020-12-07,2.935054945054945,3.4,2730,1245.736,15.84110225017784,分批止盈(浮盈14.8%达10%)
002172.SZ,2020-12-01,2020-12-08,2.935054945054945,3.31,6370,2340.959425000001,12.774720131790785,放量阴线
600616.SH,2020-12-07,2020-12-09,6.497142857142857,7.08,1050,592.132,8.97097625329815,分批止盈(浮盈11.3%达10%)
300656.SZ,2020-11-24,2020-12-10,33.728,31.08,500,-1360.0800000000015,-7.8510436432637665,第12天亏损(-8.1%)
600616.SH,2020-12-07,2020-12-15,6.497142857142857,8.14,735,1190.5342000000003,25.28583992963941,分批止盈(浮盈26.1%达20%)
002068.SZ,2020-12-07,2020-12-16,6.3335897435897435,6.18,3900,-653.2295000000006,-2.425003036314322,第7天亏损(-2.4%)
300419.SZ,2020-11-17,2020-12-17,9.812666666666667,8.47,1050,-1432.5869999999993,-13.682994768666346,第22天亏损(-16.2%)
603113.SH,2020-12-08,2020-12-17,14.2736,13.8,2500,-1261.6249999999984,-3.3180136755969016,第7天亏损(-3.3%)
603161.SH,2020-12-17,2020-12-23,18.33,16.51,800,-1487.4159999999974,-9.92907801418438,放量阴线
688021.SH,2020-12-16,2020-12-25,65.65,61.26,400,-1811.134000000003,-6.6869763899466985,第7天亏损(-7.1%)
600616.SH,2020-12-07,2020-12-28,6.497142857142857,10.14,1715,6207.719800000002,56.06860158311346,移动止盈(锁定59.1%)
000157.SZ,2020-12-17,2020-12-28,9.455,9.26,3600,-777.006000000001,-2.0624008461131704,第7天亏损(-2.0%)
601598.SH,2020-12-18,2020-12-29,4.4,4.31,7400,-737.7615000000055,-2.0454545454545623,第7天亏损(-3.2%)
920278.BJ,2020-12-28,2020-12-30,12.7,12.19,2400,-1289.8259999999998,-4.015748031496061,放量阴线
603299.SH,2020-12-31,2021-01-06,7.065365853658537,7.81,1230,891.6873999999993,10.539215686274503,分批止盈(浮盈12.4%达10%)
603629.SH,2020-12-28,2021-01-07,33.465,31.49,800,-1636.682000000004,-5.9016883310922,第7天亏损(-5.9%)
920523.BJ,2020-12-29,2021-01-12,10.92,10.48,1400,-650.3439999999994,-4.029304029304025,第9天亏损(-3.8%)
603299.SH,2020-12-31,2021-01-12,7.065365853658537,6.71,2870,-1063.4154000000003,-5.029687931510634,第7天亏损(-2.9%)
688008.SH,2020-12-25,2021-01-13,83.465,92.31,120,1034.2456,10.597256334990712,分批止盈(浮盈10.3%达10%)
600819.SH,2021-01-07,2021-01-18,5.667692307692308,5.09,3900,-2297.702000000001,-10.192725298588496,硬止损(ATR=0.33)
688008.SH,2020-12-25,2021-01-20,83.465,88.8,280,1437.8559999999984,6.391900796741141,移动止盈(锁定5.5%)
600381.SH,2021-01-18,2021-01-20,6.76,7.38,360,212.88640000000004,9.171597633136097,分批止盈(浮盈13.8%达10%)
688598.SH,2021-01-12,2021-01-25,186.95,251.75,30,1923.8950000000004,34.661674244450396,分批止盈(浮盈25.9%达10%)
600732.SH,2021-01-20,2021-01-25,16.76,18.96,480,1032.7983999999997,13.126491646778039,分批止盈(浮盈13.9%达10%)
600537.SH,2021-01-12,2021-01-26,4.63,5.03,1440,556.5136000000005,8.639308855291585,分批止盈(浮盈10.6%达10%)
688598.SH,2021-01-12,2021-01-26,186.95,250.0,21,1308.5500000000002,33.72559507889811,分批止盈(浮盈32.4%达20%)
688099.SH,2020-12-28,2021-01-27,73.25,82.23,120,1052.8648000000003,12.259385665529015,分批止盈(浮盈12.4%达10%)
600381.SH,2021-01-18,2021-01-27,6.76,6.55,840,-192.404,-3.1065088757396446,第7天亏损(-1.0%)
688099.SH,2020-12-28,2021-02-01,73.25,80.25,196,1335.542,9.556313993174061,浮盈9.4%后跌破BBI
600537.SH,2021-01-12,2021-02-01,4.63,4.13,3360,-1712.7536,-10.799136069114471,第14天亏损(-0.9%)
688099.SH,2020-12-28,2021-02-02,73.25,82.95,84,795.8644000000002,13.242320819112633,持仓超25天(11.4%)
601808.SH,2021-02-01,2021-02-03,14.42,16.49,270,544.9953999999996,14.355062413314831,分批止盈(浮盈11.5%达10%)
688598.SH,2021-01-12,2021-02-04,186.95,215.1,34,937.4732000000001,15.05750200588393,浮盈16.0%后跌破BBI
600732.SH,2021-01-20,2021-02-04,16.76,15.3,1120,-1674.472000000001,-8.711217183770888,第11天亏损(-8.1%)
688598.SH,2021-01-12,2021-02-05,186.95,217.68,10,297.94640000000015,16.437550147098165,浮盈15.5%后跌破BBI
688598.SH,2021-01-12,2021-02-08,186.95,216.21,5,139.1379000000001,15.651243648034244,移动止盈(锁定14.5%)
601808.SH,2021-02-01,2021-02-10,14.42,18.78,189,811.9411600000001,30.235783633841894,分批止盈(浮盈31.1%达20%)
300593.SZ,2021-02-08,2021-02-10,31.37,35.23,60,222.37239999999974,12.304749760918062,分批止盈(浮盈12.0%达10%)
600237.SH,2021-02-02,2021-02-18,4.901025641025641,4.95,3900,147.39,0.9992675525792614,第7天亏损(-0.6%)
000633.SZ,2021-02-18,2021-02-19,5.22,5.57,909,303.0237400000005,6.704980842911888,浮盈9.2%后跌破BBI
300567.SZ,2021-02-04,2021-02-22,56.07,54.05,400,-856.6450000000012,-3.602639557695743,第7天亏损(-3.9%)
000633.SZ,2021-02-18,2021-02-22,5.22,6.12,117,98.86792000000003,17.241379310344833,分批止盈(浮盈15.7%达10%)
000633.SZ,2021-02-18,2021-02-23,5.22,6.36,82,87.43696000000006,21.839080459770127,分批止盈(浮盈24.1%达20%)
300593.SZ,2021-02-08,2021-02-24,31.37,39.15,42,318.4713999999999,24.800765062161293,分批止盈(浮盈24.8%达20%)
000633.SZ,2021-02-18,2021-02-24,5.22,7.15,134,251.70380000000006,36.97318007662837,浮盈24.5%后跌破BBI
920167.BJ,2021-02-09,2021-02-25,32.5,31.2,400,-549.9600000000003,-4.000000000000002,第7天亏损(-5.4%)
000633.SZ,2021-02-18,2021-02-26,5.22,6.44,40,43.28480000000003,23.37164750957856,浮盈26.1%后跌破BBI
601808.SH,2021-02-01,2021-03-01,14.42,17.91,441,1518.29338,24.20249653259362,移动止盈(锁定22.1%)
000633.SZ,2021-02-18,2021-03-01,5.22,6.31,12,7.928559999999998,20.881226053639846,浮盈19.3%后跌破BBI
300593.SZ,2021-02-08,2021-03-09,31.37,36.57,68,343.62647999999996,16.576346828179787,浮盈16.6%后跌破BBI
000633.SZ,2021-02-18,2021-03-09,5.22,7.03,4,2.183760000000002,34.67432950191572,浮盈32.6%后跌破BBI
300593.SZ,2021-02-08,2021-03-10,31.37,37.33,21,118.59213999999994,18.999043672298367,浮盈19.4%后跌破BBI
000633.SZ,2021-02-18,2021-03-10,5.22,7.05,1,-3.1841,35.05747126436782,浮盈33.3%后跌破BBI
600576.SH,2021-02-22,2021-03-10,3.69,4.05,1800,628.4199999999998,9.756097560975606,分批止盈(浮盈13.8%达10%)
600315.SH,2021-03-01,2021-03-10,46.945,44.11,600,-1760.5485000000003,-6.038981787197787,第7天亏损(-6.3%)
300593.SZ,2021-02-08,2021-03-11,31.37,38.28,6,36.00064,22.027414727446605,浮盈22.6%后跌破BBI
000633.SZ,2021-02-18,2021-03-11,5.22,6.9,1,-3.333799999999999,32.18390804597702,浮盈32.0%后跌破BBI
300593.SZ,2021-02-08,2021-03-12,31.37,37.5,2,7.109999999999998,19.540962703219634,浮盈20.5%后跌破BBI
300593.SZ,2021-02-08,2021-03-15,31.37,36.26,1,-0.182520000000003,15.58814153649983,浮盈17.3%后跌破BBI
920522.BJ,2021-03-04,2021-03-16,2.990062893081761,2.99,15900,-107.96724999999631,-0.0021034033065422003,第8天亏损(-1.7%)
600576.SH,2021-02-22,2021-03-29,3.69,4.35,4200,2730.4599999999987,17.88617886178861,持仓超25天(17.9%)
603789.SH,2021-03-16,2021-04-06,13.209756097560975,13.2,4100,-161.77000000000004,-0.07385524372230436,第14天亏损(-0.1%)
603028.SH,2021-03-29,2021-04-08,11.79,11.61,3400,-700.8164999999992,-1.526717557251906,第7天亏损(-0.8%)
600307.SH,2021-03-29,2021-04-12,1.7799346405228758,1.95,4590,757.6990000000001,9.55458451143833,分批止盈(浮盈10.7%达10%)
300140.SZ,2021-04-06,2021-04-15,6.34,6.24,1100,-128.7279999999996,-1.5772870662460512,第7天亏损(-0.9%)
000807.SZ,2021-03-29,2021-04-16,9.710588235294118,11.17,510,727.9065999999999,15.029076811243028,分批止盈(浮盈16.2%达10%)
600307.SH,2021-03-29,2021-04-21,1.7799346405228758,1.94,7496,1165.7654546405229,8.99276612932839,浮盈9.0%后跌破BBI
600128.SH,2021-04-08,2021-04-21,6.605,6.5,5000,-598.1250000000022,-1.5897047691143136,第9天亏损(-1.0%)
600307.SH,2021-03-29,2021-04-27,1.7799346405228758,1.93,2249,323.8158534640523,8.430947747218449,浮盈9.0%后跌破BBI
000807.SZ,2021-03-29,2021-04-27,9.710588235294118,12.45,357,964.0806999999996,28.210564574751622,分批止盈(浮盈24.5%达20%)
600540.SH,2021-04-20,2021-04-29,5.65,5.57,3800,-351.62350000000026,-1.415929203539824,第7天亏损(-1.2%)
300521.SZ,2021-04-21,2021-04-30,19.29,18.77,1600,-899.5719999999994,-2.6956972524624137,第7天亏损(-2.7%)
002348.SZ,2021-04-29,2021-04-30,2.31,2.37,2029,107.12254000000011,2.5974025974025996,浮盈8.2%后跌破BBI
600307.SH,2021-03-29,2021-05-07,1.7799346405228758,2.08,965,280.54867189542495,16.858223478867558,持仓超25天(15.2%)
000807.SZ,2021-03-29,2021-05-07,9.710588235294118,13.87,833,3436.682579999999,42.833777562393976,持仓超25天(38.8%)
002348.SZ,2021-04-29,2021-05-11,2.361098620337251,2.58,1761,371.398569586101,9.27116630272233,分批止盈(浮盈12.2%达10%)
002474.SZ,2021-04-30,2021-05-12,5.735,6.29,1560,841.1751999999994,9.677419354838705,分批止盈(浮盈10.9%达10%)
002348.SZ,2021-04-29,2021-05-17,2.361098620337251,2.34,4110,-110.95012958610238,-0.8935933533448734,第9天亏损(-0.5%)
002474.SZ,2021-04-30,2021-05-20,5.735,6.5,2548,1911.0959999999993,13.339145597210106,浮盈10.9%后跌破BBI
002474.SZ,2021-04-30,2021-05-21,5.735,6.31,764,424.6583199999995,10.026155187445497,浮盈9.0%后跌破BBI
688518.SH,2021-05-13,2021-05-24,13.515,12.93,2800,-1719.459000000002,-4.328523862375145,第7天亏损(-4.2%)
002474.SZ,2021-04-30,2021-05-25,5.735,6.93,98,110.75171999999993,20.83696599825631,分批止盈(浮盈22.8%达20%)
920278.BJ,2021-05-13,2021-05-25,16.304761904761904,10.49,2100,-12260.56525,-35.662967289719624,硬止损(ATR=1.08)
002474.SZ,2021-04-30,2021-05-26,5.735,6.92,230,264.36679999999984,20.66259808195291,放量阴线
000009.SZ,2021-05-17,2021-05-26,9.985,9.82,4000,-748.3799999999966,-1.652478718077107,第7天亏损(-1.9%)
002099.SZ,2021-05-25,2021-05-28,10.493714285714285,9.09,3500,-4984.583749999996,-13.376715312568063,硬止损(ATR=0.45)
601339.SH,2021-05-24,2021-06-02,5.535,5.37,6400,-1133.3280000000002,-2.9810298102981037,第7天亏损(-2.6%)
600315.SH,2021-05-17,2021-06-04,56.075,55.74,600,-276.24900000000054,-0.5974141774409288,第14天亏损(-0.1%)
002011.SZ,2021-05-26,2021-06-04,4.450103092783505,4.47,9700,95.442250000001,0.4471111522957908,第7天亏损(-0.0%)
600569.SH,2021-05-26,2021-06-07,3.3552830188679246,3.29,5300,-385.8740000000001,-1.9456784569532704,第8天亏损(-1.3%)
920057.BJ,2021-06-04,2021-06-07,3.78,3.59,2300,-458.5139999999999,-5.026455026455025,硬止损(ATR=0.32)
600007.SH,2021-06-02,2021-06-09,20.68888888888889,18.44,900,-2062.1919999999996,-10.87003222341568,硬止损(ATR=1.35)
920627.BJ,2021-06-04,2021-06-09,10.38,13.0,330,851.0199999999999,25.240847784200376,分批止盈(浮盈25.2%达10%)
920057.BJ,2021-06-07,2021-06-09,3.4063265306122448,3.39,4900,-118.22199999999879,-0.4793002216763453,放量阴线
